Feed_ID,Feed_name,Catergory,Price(Won/kg),Concentrate(%),Forage(%),DM(%AF),NDF (%DM),Lignin (%NDF),CP (%DM),Sol-P (%CP),NPN (%Sol-P),NDICP (%CP),ADICP (%CP),Starch (%NSC),Crude fat (%DM),Crude ash (%DM),peNDF (%NDF),CHO-A (%/hr),CHO-B1 (%/hr),CHO-B2 (%/hr),CHO-C (%/hr),Protein-A (%/hr),Protein-B1 (%/hr),Protein-B2 (%/hr),Protein-B3 (%/hr),Protein-C (%/hr),ID-CHO-A (%),ID-CHO-B1 (%),ID-CHO-B2 (%),ID-CHO-C (%),ID-Protein-A (%),ID-Protein-B1 (%),ID-Protein-B2 (%),ID-Protein-B3 (%),ID-Protein-C (%),ID-Fat (%),ID-Ash (%),Methionine (%UIP),Lysine (%UIP),Arginine (%UIP),Threonine (%UIP),Leucine (%UIP),Isoleucine (%UIP),Valine (%UIP),Histidine (%UIP),Phenylalanine (%UIP),Tryptophan (%UIP),TDN (%DM),ME (Mcal/kg),NEm (Mcal/kg),NEg (Mcal/kg),RUP-3X (%CP),RUP-1X (%CP),Ca (%),P (%),Mg (%),Cl (%),K (%),0 (%),S (%),Co (mg/kg),Cu (mg/kg),I (mg/kg),Fe (mg/kg),Mn (mg/kg),Se (mg/kg),Zn (mg/kg),Vit A (1000 IU/kg),Vit D (1000 IU/kg),Vit E (IU/kg),Ca-Bio,P-Bio,Mg-Bio,Cl-Bio,K-Bio,0-Bio,S-Bio,Co-Bio,Cu-Bio,I-Bio,Fe-Bio,Mn-Bio,Se-Bio,Zn-Bio,VitA-Bio,VitD-Bio,VitE-Bio,Starch,Sugar,Lactic,Acetic,Proprionic,Butyric,Isobutyric,pH,AmmoniaCPE
314,Bromegrass / Fr - EV_8657__04/02/13,Forage,0,0,100,30,55,12,17.9999,66.359924,0,0,0,7.079437,4.1998,5.8498,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.8278,14.4575,13.8149,13.270433,22.307333,12.696367,17.107333,5.296333,14.4575,3.705567,58.57751,2.1862,1.32524,0.75025,23.555131,23.555131,0.5503,0.44,0.32,0.3501,2.2799,0.0201,0.1901,0.09,10,0,122,59,0,29,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
315,Bromegrass / Fr - Ma_8658__04/02/13,Forage,0,0,100,30,60,24.700333,15.1996,63.643583,0,0,0,74.055789,4.56,18.62,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.9249,14.148633,13.485867,13.0806,22.271867,12.431467,17.1395,5.2157,14.394233,4.1795,45.31296,1.45947,0.61817,0.08974,24.633477,24.633477,0.3802,0.494,0.3439,0.6669,2.3769,0.0359,0.3802,0.1691,19,0,380.0002,112.1,0,55.1,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
316,Bromegrass Hay - EV_8659__04/02/13,Forage,0,0,100,88,55,11.999818,15.9999,25.000031,0,0,0,5.763661,2.6,5.58,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,1.66833,4.857273,4.633557,4.480136,7.596568,4.267068,5.839455,1.786943,4.914091,1.372875,57.40699,2.15149,1.29332,0.72119,40,40,0.4999,0.3001,0.18,0.3501,2.3,0.0201,0.19,0.09,10,0,200.0001,59,0,29,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
317,Bromegrass Hay - LB_8661__04/02/13,Forage,0,0,100,89,70,12,7,25,0,0,0,7.936455,2.2999,5.58,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,1.906899,3.985551,3.711079,3.927764,7.417337,3.518461,5.858753,1.553775,4.691809,2.611562,49.08193,1.86011,1.018451,0.46783,40,40,0.61,0.2509,0.19,0.52,1.88,0.0401,0.21,0.08,10,0,162.0001,85,0,29,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
318,Bromegrass Hay - LV_8660__04/02/13,Forage,0,0,100,88,64.9999,12.000018,14,25,0,0,0,9.360301,2.6,5.58,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,1.697239,4.76542,4.535716,4.423705,7.586034,4.188307,5.849023,1.762989,4.895295,1.513795,52.40705,1.97775,1.13096,0.57218,40,40,0.32,0.3699,0.102,0.3501,2.32,0.0201,0.216,0.09,10,0,122,59,0,0.284,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
319,CANOLA MEAL_115__07/25/13,Protein,0,100,0,89.74,26.175618,0,43.503454,25.000001,0,0,0,7.999999,1.905505,7.599733,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,2.241988,5.977513,6.68752,4.588968,7.751906,4.311689,5.567172,2.975006,4.430689,1.423167,77.725652,2.647203,1.734388,1.116013,34.599053,34.599053,0.746601,1.192333,0.590595,0.111433,1.392913,0.089146,0.713171,1.270337,9.471807,0,189.436149,53.487854,1.092044,75.77446,0,0,14.486294,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
320,Carrot - Fresh_8787__04/02/13,Forage,0,0,100,10,18.401,54.339982,10.1005,19.00005,0,0,0,2,3.4995,5.2,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,12.0004,42.9999,32.2796,33.0003,50.3866,31.6935,48.2778,24.9998,28.9996,8.4253,84.3924,3.12955,2.13774,1.46373,47.500025,47.500025,0.5108,0.3193,0.17,0.1897,1.8103,0.1897,0.1399,0.9,120,18,2870,340,0.4,10,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
321,CHONAN REWORK_RUM_84201__07/25/13,Mixed,0,100,0,88.333914,25.326415,8.350969594,16.482279,31.902045,72.28330996,41.21074437,21.57281932,72.945746,4.577814,7.567596,28.68162693,237.4474053,35.51332398,6.140252454,0,100000,212.0546985,9.837307153,0.284642356,0,100,75,20,0,100,100,100,80,0,95,50,1.066227209,2.575441795,4.853800842,2.99973352,9.224403927,3.384039271,4.414460028,2.253562412,4.303267882,0.879214586,85.07187,2.985745,2.029707,1.379307,36.939158,36.939158,1.152675,0.513378,0.306331,0.706892,0.964491,0.379196,0.280704,0.131046959,11.90721274,0.108027324,157.5929352,38.02121911,0.180854271,43.85507071,1.173922365,0,14.40894328,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
322,CHONAN REWORK_RUM_84201__11/29/13,Mixed,326.909,100,0,88.137395,25.48660872,8.350969594,16.59645375,30.813912,72.28330996,41.21074437,21.57281932,73.641084,4.585500854,7.884417278,28.68162693,237.4474053,35.51332398,6.140252454,0,100000,212.0546985,9.837307153,0.284642356,0,100,75,20,0,100,100,100,80,0,95,50,1.066227209,2.575441795,4.853800842,2.99973352,9.224403927,3.384039271,4.414460028,2.253562412,4.303267882,0.879214586,84.71339549,2.971684153,2.018678905,1.370478444,36.786594,36.786594,1.166457211,0.524914538,0.321022649,0.710514532,0.974835937,0.406171523,0.289465102,0.131046959,11.90721274,0.108027324,157.5929352,38.02121911,0.180854271,43.85507071,1.173922365,0,14.40894328,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
323,Clover / Fresh - EV_8662__04/02/13,Forage,0,0,100,18,37.9997,16.053021,20.9999,71.519912,0,0,0,5.050386,2.7002,8.5995,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,8.478889,26.285833,20.986889,22.674722,36.555722,22.201167,29.645389,10.457722,24.058333,8.465667,65.0957,2.2874,1.417361,0.833722,20.930576,20.930576,1.6391,0.361,0.5108,0.7718,2.4391,0.1998,0.1721,0.139,10,0,299.9998,95,0,17,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
324,Clover / Fresh - LV_8663__04/02/13,Forage,0,0,100,20,45.0001,16.000187,19.0001,69.580107,0,0,0,5.446702,3,5.4602,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,7.89735,23.99985,18.87095,20.72885,33.96825,20.23145,26.7633,9.38155,21.67885,7.38415,64.7088,2.28208,1.41255,0.82938,21.776675,21.776675,1.5301,0.2496,0.4303,0.3199,1.6198,0.19,0.1701,0.16,11,0,183.9999,73,0,17,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
325,Clover Hay - EV_8664__04/02/13,Forage,0,0,100,90,49.9999,16.000032,18.5001,30,0,0,0,7.93655,4,8.6001,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,1.771767,5.354922,4.192467,4.6267,7.615878,4.511689,5.952578,2.082867,4.819189,1.626122,60.53997,2.15876,1.30002,0.72729,30,30,1.5299,0.25,0.4299,0.32,1.6201,0.1899,0.17,0.16,11,0,184,73,0,17,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
326,Clover Hay - LV_8665__04/02/13,Forage,0,0,100,90,53,16.037736,17.9999,25.000028,0,0,0,8.845278,3,9.0419,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,1.789511,5.377811,4.191378,4.648178,7.687078,4.528422,5.958,2.080878,4.821011,1.6105,58.04438,2.0611,1.2094,0.64441,30,30,1.529,0.25,0.429,0.321,1.6211,0.1919,0.171,0.158,11,0,184,73,0,17,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
327,Clover Hay - Mature_8666__04/02/13,Forage,0,0,100,90,55.0001,15.999971,14.6,30,0,0,0,6.806456,2.9,5.462,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,1.942311,5.574433,4.181578,4.832722,8.299844,4.672144,6.005178,2.063467,4.836222,1.4758,59.79226,2.12504,1.26889,0.69888,30,30,1.531,0.25,0.431,0.319,1.619,0.188,0.1689,0.162,11,0,184,73,0,17,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
328,CMS/MSG_4247__11/29/13,Protein,130,100,0,66.8,0,0,69.8502994,98,30,0,0,11.999999,0,7.5,0,500,30,20,0,100000,350,11,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.299401,1.197605,0.898204,0.898204,1.347305,0.898204,1.497006,0.449102,0.748503,0.299401,88.55449102,3.083937126,2.100494012,1.432170659,40,40,0.389221557,0.164670659,0.284431138,8.473053892,2.155688623,1.676646707,1.497005988,0,82.33532934,0,1571.85626,124.251497,0,112.2754491,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
329,COPRA MEAL_4773__07/25/13,Protein,0,100,0,90.28,55.914931,0.099049,24.556934,9,96,46.1,7.4,3.000006,4.519273,7.332743,50,300,40,8,0,100000,300,40,8,0,100,75,20,0,100,100,100,80,0,95,50,1.461498,2.660191,12.394705,3.241305,6.51389,3.381103,5.400332,2.21533,4.541427,0.942988,77.6749,2.800188,1.864732,1.229796,59,59,0.077537,0.564909,0.3323,0.387683,1.550731,0.077537,0.3323,0.13292,11.07665,0,0.04,11.21,0,0,0,0,3.322995,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
330,COPRA MEAL_4773__11/29/13,Protein,325.503,100,0,88.22,53.24189526,0.106451,23.37338472,9,96,46.1,7.4,3,5.894355022,7.991385173,50,300,40,8,0,100000,300,40,8,0,100,75,20,0,100,100,100,80,0,95,50,1.30524,2.43715,11.20461,2.93264,5.9355,3.06528,4.90451,2,4.1,0.85393,78.80344593,2.881489458,1.933042394,1.288880073,59,59,0.079347087,0.578100204,0.340058944,0.396735434,1.586941737,0.079347087,0.340058944,0.136023577,11.33529812,0,0.04,11.21,0,0,0,0,3.400589436,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
331,Corn - Dry Stover - Peru_8634__04/02/13,Forage,0,0,100,41.16,57.4344,5.330427,8.503399,52.126332,0,0,0,5.865991,1.7005,11.904801,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,3.948275,9.173154,8.616011,8.834281,16.102284,8.083989,12.610569,3.504568,10.258576,4.794582,49.43812,2.04818,1.19731,0.633299,30.000004,30.000004,0.4856,0.0851,0.34,0.137099,1.2345,0.008501,0.153899,0.051871,3.401361,0,178.5712,12.755102,0,8.078231,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
332,CORN FLAKED_768__07/25/13,Starch,0,100,0,84.62,9.182226,2.22,8.768613,8.999998,73,15,5,92,4.147956,1.193571,80,300,30,6,0,100000,135,4,0.08,0,100,75,20,0,100,100,100,80,0,95,50,2.684909,3.827157,5.661108,4.113838,14.228185,4.073706,5.738041,3.551158,5.831848,0.902883,95.356771,3.529248,2.457764,1.73056,54.999998,54.999998,0.035453,0.295438,0.129993,0.059088,0.389979,0.011818,0.129993,0.09454,4.727015,0.118175,35.488064,5.920586,0.118175,15.374616,2.599858,0,26.034035,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
333,CORN FLAKED_768__11/29/13,Starch,269.963,100,0,84.55,8.953282082,2.22,8.338261384,9,73,15,5,92,4.79006505,1.360141928,80,300,30,6,0,100000,135,4,0.08,0,100,75,20,0,100,100,100,80,0,95,50,2.31589,3.30922,4.85603,3.52156,11.97277,3.44794,4.88014,3.07943,4.93362,0.78539,95.73814311,3.554240095,2.477445299,1.746717918,55,55,0.035481963,0.295683028,0.130100532,0.059136606,0.390301597,0.011827321,0.130100532,0.094618569,4.730928445,0.118273211,35.5174453,5.925487877,0.118273211,15.38734477,2.602010645,0,26.05558841,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
334,CORN GERM_3640__07/25/13,,0,100,0,88.58,20.704448,0,16.685482,25.000003,0,0,0,68,27.026417,6.175209,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,2.370738,5.305938,7.563784,4.289907,8.128246,3.160984,5.305938,3.048092,4.289907,1.128923,113.838564,4.211278,2.98625,2.155329,35.000002,35.000002,0.011289,1.377286,0.485437,0.054753,1.524046,0.011289,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
335,CORN GLUTEN_LOC_305__07/25/13,Protein,0,100,0,93.99,2.404511,1,70.794765,5,75,1,0,80,4.011065,2.074689,30,300,50,5,0,100000,150,4,0.5,0,100,75,20,0,100,100,100,80,0,95,50,2.579636,1.826822,3.380519,3.415831,17.500787,4.337387,4.937961,2.172816,6.78619,0.566028,97.23694,3.673444,2.570912,1.823056,60,60,0.021279,0.56389,0.063837,0.053197,0.202149,0.021279,0.531971,0.074476,27.662517,0.021279,300.031918,7.447601,0.883073,39.36589,63.836578,0,21.278859,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
336,Corn Sil - 1% NH3_8795__04/02/13,Forage,0,0,100,35,45,6.000222,12.0001,45.000042,0,0,0,84.258138,3.09,3.7199,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.364257,11.673714,11.076086,10.933229,19.038171,10.266571,14.7382,4.352343,12.245143,4.278543,63.7556,2.5967,1.690811,1.077671,29.000017,29.000017,0.247,0.2267,0.1771,0.0799,1.1669,0.0071,0.1202,0.06,5.94,0,182.1599,31.68,0,25.74,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
337,Corn Sil - 30% Grain_8669__04/02/13,Forage,0,0,100,35,49.9999,6.000212,8.1998,50,0,0,0,70.000777,2.5002,5.8509,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.853086,7.176486,6.776486,10.072714,24.547971,9.4992,13.862,4.6698,10.844514,2.191686,63.7219,2.390431,1.50976,0.916791,35.000012,35.000012,0.3709,0.1999,0.2199,0.0799,1.0511,0.011,0.1801,0.06,4,0,86.0002,15,0,9.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
338,Corn Sil - 40% Grain_8668__04/02/13,Forage,0,0,100,35,45,6.000222,8.1002,50,0,0,0,74.591204,2.8,5.8521,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.884886,7.187829,6.782543,10.1158,24.640314,9.538029,13.938971,4.675714,10.872029,2.197486,65.83574,2.483191,1.591811,0.990011,35.000012,35.000012,0.3699,0.267,0.2209,0.0792,1.0521,0.009,0.1791,0.061,4,0,86.0002,15,0,9.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
339,Corn Sil - 50% Grain_8667__04/02/13,Forage,0,0,100,35,39.9999,6.000015,8,50,0,0,0,79.453039,3.12,3.78,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.917857,7.2,6.789286,10.160714,24.735714,9.578571,14.017857,4.682143,10.9,2.203571,69.72704,2.646331,1.73364,1.115351,35,35,0.2512,0.2311,0.1801,0.0799,1.1799,0.009,0.1202,0.06,6,0,184,32,0,26,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
340,Corn Sil - Brn MidRib_8670__04/02/13,Forage,0,0,100,35,39.9999,4.00026,8.3,50,0,0,0,79.161167,3.2999,3.78,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.821686,7.164886,6.770057,10.029943,24.457143,9.460571,13.786914,4.663686,10.817914,2.185886,69.89196,2.74068,1.81432,1.185951,35,35,0.2512,0.2311,0.1801,0.0799,1.1799,0.0369,0.1202,0.06,6,0,184,32,0,26,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
341,Corn Sil - Hi Oil_8671__04/02/13,Forage,0,0,100,35,39.9999,6.000015,8.7999,50,0,0,0,77.738572,5.0001,3.78,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.676029,7.111771,6.740971,9.831943,24.035,9.281914,13.437171,4.635771,10.693629,2.159114,71.2171,2.70636,1.78508,1.16042,34.999943,34.999943,0.2512,0.2311,0.1801,0.0799,1.1799,0.009,0.1202,0.06,6,0,184,32,0,26,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
342,Corn Sil - Lfy Gene_8672__04/02/13,Forage,0,0,100,35,39.9999,6.000015,8.1002,50,0,0,0,77.902794,3.1,6.137,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.884886,7.187829,6.782543,10.1158,24.640314,9.538029,13.938971,4.675714,10.872029,2.197486,67.718611,2.566331,1.664471,1.05442,35.000012,35.000012,0.3709,0.2861,0.2199,0.0799,1.0511,0.011,0.1801,0.06,6.857,0,86.0002,15,0,9.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
343,Corn Sil - Male Ster_8673__04/02/13,Forage,0,0,100,35,39.9999,6.000015,9.0002,50,0,0,0,77.893305,2.5002,5.8509,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.622114,7.091914,6.73,9.758514,23.879143,9.215657,13.307971,4.625286,10.647686,2.149171,67.60194,2.555611,1.65514,1.04618,35.000011,35.000011,0.3709,0.2861,0.2199,0.0799,1.0511,0.011,0.1801,0.06,4,0,86.0002,15,0,9.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
344,Corn Sil - Sw Corn_8674__04/02/13,Forage,0,0,100,35,45,6.000222,9.0002,50,0,0,0,74.508523,1.9998,5.8509,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.622114,7.091914,6.73,9.758514,23.879143,9.215657,13.307971,4.625286,10.647686,2.149171,65.326611,2.456411,1.568231,0.96902,35.000011,35.000011,0.3709,0.1999,0.2199,0.0799,1.0511,0.011,0.1801,0.06,4,0,86.0002,15,0,9.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
345,Corn Sil - Tropical_8675__04/02/13,Forage,0,0,100,35,49.9999,5.600011,9.0002,50,0,0,0,68.520886,3.0001,5.8509,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.622114,7.091914,6.73,9.758514,23.879143,9.215657,13.307971,4.625286,10.647686,2.149171,64.176871,2.415591,1.53212,0.9368,35.000011,35.000011,0.3709,0.1999,0.2199,0.0799,1.0511,0.011,0.1801,0.06,4,0,86.0002,15,0,9.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
346,Corn Silage - China_8635__04/02/13,Forage,0,0,100,23,50.7921,8.088856,10.1775,50,0,0,0,56.122182,1.7137,13.066,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,6.617304,10.640261,10.158391,14.28387,35.132043,13.513174,19.251348,6.958652,15.847391,3.194174,56.89593,2.058191,1.206678,0.641909,34.999971,34.999971,0.563,0.4062,0.3364,0.1204,1.6009,0.0136,0.2727,0.092826,6.086957,0,130.8695,22.826087,0,14.456522,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
347,Corn Stalks Forage_8742__04/02/13,Forage,0,0,100,85,76.9039,7.899339,5.0088,50,0,0,0,9.41051,0.5643,4.7713,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,2.186976,3.568541,3.241588,3.741176,7.696812,3.165482,6.197329,1.469176,4.788988,3.662494,44.954631,1.84196,1.0009,0.45148,40,40,0.293,0.091,0.1306,0.1208,0.7484,0.0297,0.0603,0.019798,5.226579,0,317.3564,24.054141,0.039595,19.104729,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
348,Corn Stover_8676__04/02/13,Forage,0,0,100,35,59.9999,6.000177,6.3002,52.761182,0,0,0,4.734176,2.5002,5.8521,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,4.978086,9.7244,8.999714,9.735743,18.813914,8.5952,14.940571,3.843857,11.8468,7.270514,53.730931,2.19566,1.333911,0.758131,29.278753,29.278753,0.571,0.1002,0.4,0.1608,1.452,0.0098,0.181,0.061,4,0,209.9999,15,0,9.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
349,CORN WHOLE_766__07/25/13,Starch,0,100,0,85.74,8.759039,2.22,8.68906,8.999995,73,15,5,91.68047,4.350362,1.329601,20,200,25,6,0,100000,135,4,0.08,0,100,75,20,0,100,100,100,80,0,95,50,2.678925,3.825367,5.631666,4.087275,13.996268,4.020585,5.678948,3.556403,5.755342,0.906123,91.001166,3.306741,2.280931,1.584091,55,55,0.03499,0.291579,0.128295,0.058316,0.384885,0.011663,0.104969,0.093305,4.665267,0.116632,34.989503,5.831584,0.116632,15.162118,2.565897,0,25.658969,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
350,CORN_FINE_3__07/25/13,Starch,0,100,0,85.8,8.135198,2.22,8.438228,16.000006,73,15,5,90.36032,4.149184,1.258741,80,300,30,6,0,100000,135,7,0.1,0,100,75,20,0,100,100,100,80,0,95,50,2.703357,3.86451,5.667494,4.109522,13.945606,4.018403,5.690513,3.598566,5.750559,0.917587,95.167821,3.421667,2.372634,1.660338,51.000009,51.000009,0.02331,0.27972,0.128205,0.058275,0.384615,0.011655,0.128205,0.09324,4.662005,0.11655,34.965035,5.827506,0.11655,15.151515,2.564103,0,25.641026,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
351,CORN_FINE_3__11/29/13,Starch,284,100,0,85.76,8.570429104,2.22,8.791977612,16,73,15,5,92.55529,3.882929104,1.305970149,80,300,30,6,0,100000,135,7,0.1,0,100,75,20,0,100,100,100,80,0,95,50,2.28329,3.25769,4.80862,3.49271,12.02056,3.44708,4.8622,3.02613,4.93501,0.76976,94.80860541,3.405678638,2.359934701,1.649813433,51,51,0.023320896,0.279850746,0.128264925,0.058302239,0.384794776,0.011660448,0.128264925,0.093283582,4.664179104,0.116604478,34.98134328,5.830223881,0.116604478,15.15858209,2.565298507,0,25.65298507,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
